trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
832,False,"{'a': 0.2, 'e': 0.015445542985048652}",25,1,31.786348133543104,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.2, 'e': 0.015368315270123408}",25,5,33.91301625767959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.2, 'e': 0.01529147369377279}",25,9,25.38250547994056,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.2, 'e': 0.015215016325303928}",20,11,14.839146120222477,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.2, 'e': 0.015138941243677408}",25,13,17.405067008503977,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.2, 'e': 0.01506324653745902}",20,15,7.8451829760897205,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.2, 'e': 0.014987930304771725}",35,18,29.498559310164847,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.2, 'e': 0.014912990653247866}",20,14,11.691409768336321,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.2, 'e': 0.014838425699981627}",20,16,8.044699970475756,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.2, 'e': 0.01476423357148172}",20,0,27.86054508097388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
842,False,"{'a': 0.2, 'e': 0.014690412403624311}",20,11,11.371415639462814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.2, 'e': 0.01461696034160619}",20,9,19.12636838993341,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.2, 'e': 0.014543875539898159}",25,20,8.963609458715776,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.2, 'e': 0.014471156162198668}",20,8,21.840748244657778,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.2, 'e': 0.014398800381387675}",25,18,12.518073932622904,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.2, 'e': 0.014326806379480736}",20,0,15.070894023116976,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
848,False,"{'a': 0.2, 'e': 0.014255172347583332}",30,10,34.65290508507563,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.2, 'e': 0.014183896485845416}",20,6,27.382444982201367,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.2, 'e': 0.014112977003416188}",20,12,7.947945745432413,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.2, 'e': 0.014042412118399107}",20,16,6.960565344145609,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.2, 'e': 0.013972200057807112}",30,19,18.699179669484234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.2, 'e': 0.013902339057518077}",30,19,20.09874988964775,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.2, 'e': 0.013832827362230486}",35,14,25.914187008913295,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.2, 'e': 0.013763663225419333}",25,11,24.453621064429022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.2, 'e': 0.013694844909292236}",25,10,25.134458554137506,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.2, 'e': 0.013626370684745774}",20,14,9.6354321980366,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.2, 'e': 0.013558238831322046}",30,20,-2.4942259471714516,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
859,False,"{'a': 0.2, 'e': 0.013490447637165436}",25,0,38.33501899295779,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
860,False,"{'a': 0.2, 'e': 0.013422995398979608}",30,17,23.461327669768792,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.2, 'e': 0.01335588042198471}",25,0,39.38155454480303,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
862,False,"{'a': 0.2, 'e': 0.013289101019874787}",25,4,30.786139562938256,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.2, 'e': 0.013222655514775413}",20,12,15.588338808548064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.2, 'e': 0.013156542237201536}",20,14,7.303059151942438,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.2, 'e': 0.013090759526015528}",20,12,15.555258519877889,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.2, 'e': 0.01302530572838545}",30,12,29.90849767222161,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.2, 'e': 0.012960179199743523}",20,10,8.17049916479789,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.2, 'e': 0.012895378303744804}",20,3,25.51254013240174,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.2, 'e': 0.01283090141222608}",25,10,24.078874173701305,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.2, 'e': 0.012766746905164949}",25,0,40.83165181614591,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
871,False,"{'a': 0.2, 'e': 0.012702913170639124}",25,15,18.334805832561784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.2, 'e': 0.012639398604785928}",25,18,10.976432861853578,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.2, 'e': 0.012576201611761997}",25,0,34.28877764224991,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
874,False,"{'a': 0.2, 'e': 0.012513320603703188}",25,12,17.530393692162466,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.2, 'e': 0.012450754000684672}",30,20,19.802903446573904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.2, 'e': 0.012388500230681249}",20,7,15.894576952626927,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.2, 'e': 0.012326557729527843}",30,10,32.723246708856955,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.2, 'e': 0.012264924940880204}",20,11,16.076029391843328,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.2, 'e': 0.012203600316175803}",35,25,17.76231522496375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.2, 'e': 0.012142582314594924}",30,12,29.45965563167246,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.2, 'e': 0.01208186940302195}",35,9,38.49416915825098,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.2, 'e': 0.01202146005600684}",25,15,12.241176895972538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.2, 'e': 0.011961352755726806}",20,12,13.713995369373851,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.2, 'e': 0.01190154599194817}",35,0,47.92138200891178,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
885,False,"{'a': 0.2, 'e': 0.01184203826198843}",20,0,32.97189921195664,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.2, 'e': 0.011782828070678488}",20,0,32.34404222467863,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
887,False,"{'a': 0.2, 'e': 0.011723913930325095}",20,0,33.28325177479814,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
888,False,"{'a': 0.2, 'e': 0.01166529436067347}",25,0,39.10802337205957,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
889,False,"{'a': 0.2, 'e': 0.011606967888870102}",25,5,24.75829907366078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.2, 'e': 0.01154893304942575}",20,9,22.801896230635812,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.2, 'e': 0.011491188384178622}",25,0,34.87918064613012,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.2, 'e': 0.011433732442257729}",25,0,-6.768695299982028,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1
893,False,"{'a': 0.2, 'e': 0.01137656378004644}",25,19,9.584658147198246,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.2, 'e': 0.011319680961146208}",25,11,22.57391940623791,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.2, 'e': 0.011263082556340478}",25,7,34.012168452234725,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.2, 'e': 0.011206767143558775}",35,0,49.80252143398487,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.2, 'e': 0.011150733307840981}",30,10,37.09094816832372,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.2, 'e': 0.011094979641301777}",20,0,31.594760139347354,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
899,False,"{'a': 0.2, 'e': 0.011039504743095268}",20,0,27.55169786599483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
900,False,"{'a': 0.2, 'e': 0.01098430721937979}",30,16,22.95881630515317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.2, 'e': 0.010929385683282892}",20,5,25.95610563155168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.2, 'e': 0.010874738754866477}",25,17,12.13639265345296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.2, 'e': 0.010820365061092144}",20,8,24.4985675337286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.2, 'e': 0.010766263235786683}",20,10,18.437382289345766,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.2, 'e': 0.01071243191960775}",20,12,15.91625458148439,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.2, 'e': 0.010658869760009713}",20,5,8.991031880033582,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
907,False,"{'a': 0.2, 'e': 0.010605575411209664}",30,10,34.482605622205526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.2, 'e': 0.010552547534153616}",30,20,18.027039960522366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.2, 'e': 0.010499784796482848}",20,12,14.452093084353521,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.2, 'e': 0.010447285872500434}",20,5,23.23765595054551,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.2, 'e': 0.01039504944313793}",25,10,25.196496947232443,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.2, 'e': 0.010343074195922241}",25,16,15.557281777466175,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.2, 'e': 0.01029135882494263}",35,11,35.388014153609014,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.2, 'e': 0.010239902030817916}",30,16,24.33282927638036,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.2, 'e': 0.010188702520663827}",20,14,8.68096129624561,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.2, 'e': 0.010137759008060509}",20,11,16.939921839771106,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.2, 'e': 0.010087070213020206}",20,15,9.019957022588637,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.2, 'e': 0.010036634861955105}",30,12,33.11774476178998,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.2, 'e': 0.00998645168764533}",20,14,12.766470124562712,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0.0}",20,11,16.574900663133796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0.0}",20,10,19.62848091536114,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0.0}",20,10,14.273692198797333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0.0}",25,14,18.019974032747257,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0.0}",25,5,28.526748388528407,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0.0}",20,12,14.559316192778475,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0.0}",20,0,30.55770412953148,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0.0}",25,11,23.030939283521725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0.0}",20,11,18.312673520307317,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0.0}",35,21,26.414950248768395,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0.0}",25,3,36.293913092869566,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0.0}",20,9,17.001733933974393,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0.0}",30,11,29.714212414209115,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0.0}",25,6,35.0310303255944,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0.0}",20,12,15.742434309602297,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0.0}",25,20,10.857822147734908,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0.0}",25,5,29.365610142512132,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0.0}",20,0,21.034343169454065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0, 'e': 0.0}",25,12,25.238491625480314,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0.0}",30,11,30.694140877744243,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0.0}",35,19,31.07851058720676,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0.0}",20,6,22.24897812132467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0.0}",25,12,23.686197380869526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0.0}",20,10,16.696135390608724,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0.0}",20,6,27.645251604300952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0.0}",20,13,15.194858196083418,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0.0}",20,9,20.2444717502783,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0.0}",30,23,14.409838604490702,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0.0}",25,0,39.23275677002459,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,True,"{'a': 0, 'e': 0.0}",25,9,28.05430897031514,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0.0}",25,10,24.735651211161084,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0.0}",20,13,13.519461293977308,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0.0}",25,3,12.837101642786461,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
34,True,"{'a': 0, 'e': 0.0}",20,5,24.696738433447255,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0.0}",30,11,37.714896409624146,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0.0}",20,16,9.252857929727066,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0.0}",25,20,8.57921290443662,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0.0}",20,3,26.595205322824715,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0.0}",20,12,13.843757644945702,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0.0}",25,15,17.063957497796547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0.0}",20,10,14.871091083906514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0.0}",30,6,37.107117446876885,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0.0}",20,0,24.24206074404067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,True,"{'a': 0, 'e': 0.0}",30,4,34.508806362434974,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0.0}",25,14,21.268567192647993,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0.0}",25,13,18.403085072737895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0.0}",35,21,27.480776655376026,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0.0}",20,9,19.23694882339739,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0.0}",20,13,12.746443265834365,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0.0}",35,12,36.668191819604154,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0.0}",20,10,17.277839512546567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0.0}",25,16,17.131398943868433,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0.0}",25,16,16.39584940744272,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0.0}",20,6,24.82498595986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0.0}",30,13,29.064315150366383,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0.0}",20,14,12.083797265155392,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0.0}",25,10,26.732666787000486,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0.0}",20,16,9.940491267987841,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0.0}",20,11,12.448113619477652,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0.0}",20,8,27.187575855529047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0.0}",20,15,9.035348413889759,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0.0}",35,21,24.31558396955476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0.0}",25,17,14.043972731025471,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0.0}",20,7,23.316838204877705,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0.0}",20,3,30.041121138312572,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0.0}",30,11,29.664311250253906,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0.0}",20,3,25.913318896796817,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0.0}",20,11,16.141525021798763,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0.0}",20,5,23.79235931799034,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0.0}",20,0,25.62350159575523,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,True,"{'a': 0, 'e': 0.0}",25,9,23.648689531826694,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0.0}",20,10,16.146258505113394,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0.0}",30,9,31.44343009205714,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0.0}",20,1,24.640854736155337,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0.0}",30,14,23.454627920199478,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0.0}",20,13,14.342304740616655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0, 'e': 0.0}",30,20,20.53815713130804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0.0}",20,11,15.96259309336857,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0, 'e': 0.0}",30,16,30.282107099853228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0.0}",20,0,27.818171227988216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0.0}",20,13,11.994597461011905,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0.0}",20,0,23.106154907674163,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,True,"{'a': 0, 'e': 0.0}",25,6,33.70873714828307,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0.0}",25,8,27.16981169719465,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0.0}",20,6,21.159123918189636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0.0}",30,8,29.09925590105805,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0.0}",20,2,27.098219500048213,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0.0}",30,18,22.580356979454464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0.0}",30,18,20.195693420036587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0.0}",20,12,16.862619055964544,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0.0}",30,16,26.301531992029467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0.0}",25,15,16.031310571922507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0.0}",20,4,28.912531650943613,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0.0}",25,13,20.50179057526112,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0, 'e': 0.0}",20,10,2.874758976874209,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0.0}",25,6,28.715169359396743,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0, 'e': 0.0}",30,5,41.0077500210172,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0, 'e': 0.0}",30,20,21.172722479408637,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0, 'e': 0.0}",20,12,11.49790132785932,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0, 'e': 0.0}",30,0,50.03021083710851,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,True,"{'a': 0, 'e': 0.0}",20,5,25.606817008334595,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,True,"{'a': 0, 'e': 0.0}",25,17,17.16758168047509,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,True,"{'a': 0, 'e': 0.0}",25,18,11.19653376294734,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,True,"{'a': 0, 'e': 0.0}",20,16,6.639448690399673,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,True,"{'a': 0, 'e': 0.0}",30,19,19.488604849769654,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,True,"{'a': 0, 'e': 0.0}",20,0,25.760072594090193,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
107,True,"{'a': 0, 'e': 0.0}",20,0,30.508690829338324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
108,True,"{'a': 0, 'e': 0.0}",20,9,24.791129600284215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
